,model,n_samples,avg_dice,type,tile_sizes,pixel_sizes,fullnames,dice_sample_0,dice_sample_1,dice_sample_2,dice_sample_3,dice_sample_4,dice_sample_5,dice_sample_6,dice_sample_7,dice_sample_8,dice_sample_9,dice_sample_10,dice_sample_11,dice_sample_12,dice_sample_13,dice_sample_14,dice_sample_15,dice_sample_16,dice_sample_17,dice_sample_18,dice_sample_19,dice_sample_20,dice_sample_21,dice_sample_22,dice_sample_23,dice_sample_24,dice_sample_25,dice_sample_26,dice_sample_27,dice_sample_28,dice_sample_29
31,deeplab,8,0.3971771493406041,fine-tuned,512,25,deeplab_512_25_n8_RESNET50,0.7048537835393428,0.0,0.0,0.0,0.6214109146225518,0.0346943592164267,0.3433407462317766,0.0793451204803818,0.8274950429610046,0.7473803552410073,0.3805942083490033,0.752755905511811,0.1472959935926606,0.4306148055207026,0.180118575637435,0.517977831846445,0.6457023060796646,0.9039825422804146,0.6351383305746039,0.5958677685950413,0.440431109816487,0.8172043010752689,0.4907975460122699,0.3762988619495299,0.682099596231494,0.0772135236247748,0.2343045959747672,0.1924743443557582,0.0145292138960341,0.0413927970014666
32,samlora,128,0.5884052803644085,fine-tuned,256,10,samlora_256_10_n128_VIT_B,0.5546968442359003,0.2576399457080574,0.4220488553523469,0.4170034241293148,0.6407063416942735,0.253516579809067,0.8035484167893961,0.7646662575034056,0.7987891081197369,0.8339210618538637,0.5447604002106372,0.812369337979094,0.7145132163457509,0.6334341581918213,0.5810114192495922,0.7755990532626159,0.4745118115995027,0.8131522279277787,0.7848258706467661,0.3995404363521844,0.5686531643110398,0.714546783625731,0.4394079555966697,0.7272566918022666,0.7541592933458711,0.3274455924915442,0.5031867339581831,0.6952850521094742,0.2509221337539111,0.3910402429764616
33,samlora,128,0.5733890684758589,fine-tuned,256,10,samlora_256_10_n128_VIT_L,0.6144788281286797,0.2508913427256049,0.3247129119596676,0.2582053219172333,0.6692781197537773,0.1728138578806455,0.7431254047053745,0.6894819550588962,0.8232244372015463,0.834380724249683,0.4325763508222396,0.8482209043736101,0.7312475662960815,0.6548065222681918,0.5882642089093701,0.7348782015360781,0.5209156785243741,0.8555916552667578,0.7369299221357063,0.6303259254886915,0.4154763333733445,0.6864421566916769,0.53728949478749,0.6847773669828002,0.7545448883414185,0.3124240701275008,0.6165047007058972,0.6895185374025785,0.1187717203016902,0.2715729463591604
34,samlora,2,0.5676336580646427,fine-tuned,256,10,samlora_256_10_n2_VIT_B,0.2900645523435307,0.0535515475395234,0.6076651538073626,0.1921063507370161,0.5614393320628006,0.510074656819459,0.5918316984391387,0.66000650829808,0.8539972655968914,0.7004983079584537,0.7533514872224549,0.8138546999237556,0.7109799463985901,0.5384199359321047,0.7047907446230297,0.8529367388727234,0.3366139954853273,0.8928400268379182,0.7798988040478381,0.1710250128117826,0.5925497287522604,0.8681741640606206,0.0422133485453508,0.6762512740732793,0.7683865476212036,0.4548473429346318,0.1702047540597787,0.785406430480131,0.5493627418609258,0.5456666437933164
35,samlora,2,0.5641284044706095,fine-tuned,256,10,samlora_256_10_n2_VIT_L,0.5885922827736089,0.2708018685680166,0.5287425149700599,0.3050624589086128,0.6447976344483459,0.1976381061775368,0.5972711527900985,0.727378105145775,0.7943716953374216,0.8420523472285136,0.5397999549737883,0.7562930896264229,0.70773311719412,0.6090323853686209,0.5729693166231374,0.8119234237358673,0.5212521098665029,0.8278531590776659,0.7427004070076093,0.5632176905973013,0.4923475788241198,0.707544654758731,0.5255208333333333,0.6752918660287082,0.7825984666057737,0.2848601356260595,0.2272459064758814,0.725598310652276,0.0892356700739934,0.2641258913203835
36,samlora,32,0.6300280120933258,fine-tuned,256,10,samlora_256_10_n32_VIT_B,0.7320286036883703,0.1856394806685316,0.589650563299599,0.3076618306822816,0.7160860408106895,0.3108032622053401,0.7138050540057188,0.7395822977447749,0.8682117366521306,0.8536602201999517,0.583050142173521,0.8648281219654301,0.7292619081356413,0.7444973396807617,0.6879235842619968,0.8195947059146576,0.4478770996876846,0.8678431900848713,0.8434392870022153,0.6379603227567797,0.5715272183220164,0.8254406455723083,0.5218774860779634,0.7775958074025549,0.7691155545570284,0.3250087627059236,0.554089861751152,0.8437220345173957,0.1442435897435897,0.3248146105288962
37,samlora,32,0.5645116266506928,fine-tuned,256,10,samlora_256_10_n32_VIT_L,0.6419814364421502,0.2166552051609523,0.5009405295905078,0.1864161739170344,0.6852856881517165,0.1329088381686919,0.506727891785077,0.6512986879376684,0.8243859413075003,0.8456068405898264,0.3864000557374765,0.8493716000750329,0.7238617548118346,0.6448586654878558,0.5702350847616372,0.7295283018867924,0.5656911581569116,0.8801975752132914,0.739475846954616,0.687362266172805,0.4669323350642032,0.7311206414320343,0.416582406471183,0.7371016023947878,0.7509426220810549,0.2835235145192998,0.6031521270701226,0.708561919133513,0.0667466454748296,0.2014954435703715
38,samlora,8,0.577793859118112,fine-tuned,256,10,samlora_256_10_n8_VIT_B,0.6786427145708582,0.0995809094889597,0.3120825743776563,0.2043148894697204,0.6257970623096427,0.2367711764841392,0.6878957599553477,0.6697830659125872,0.8557246546476235,0.8130547337278107,0.5580346299316423,0.8203167667941016,0.756865360968906,0.6488084618325475,0.5412215154696474,0.8009985859185419,0.4599810186649794,0.8422753167247683,0.8463829572416578,0.7066005830370096,0.5124053526358398,0.7556029882604055,0.4160613397901533,0.7729943966106327,0.7452300464103593,0.3238853670037198,0.5087335719949064,0.7550554218345163,0.1066362209219352,0.2720783305527445
39,samlora,8,0.5719716035891454,fine-tuned,256,10,samlora_256_10_n8_VIT_L,0.4147303814116616,0.1389665095716728,0.4990143621515066,0.2134410152869916,0.6753356890459364,0.2677405311275577,0.5768677691352376,0.6731514796530277,0.8184731006022379,0.8272400034695117,0.6127798611368953,0.7909395381632294,0.704896483733158,0.6258326268620564,0.617693278147894,0.7712209948847208,0.4392851177551361,0.896164726615035,0.7500729927007299,0.7080171142730505,0.4927639262682171,0.7302820157189089,0.6812196812196812,0.7411245965725715,0.8031248313038382,0.28212150515624,0.5048317106078839,0.6246591760299626,0.0855585703227017,0.1915985187471069
40,samlora,128,0.5656232328074399,fine-tuned,256,25,samlora_256_25_n128_VIT_B,0.2698412698412698,0.05002405002405,0.533457249070632,0.0966711499663752,0.7361459064034472,0.1878619994963485,0.7892079781511214,0.7422461031015588,0.8328797973163179,0.7987046542873876,0.725268817204301,0.7638190954773869,0.6501080829059467,0.7133089521386548,0.6774819255863164,0.7328752415718274,0.5951629863301787,0.9120448179271708,0.7534165181224005,0.3872527472527473,0.4319526627218935,0.7455410225921522,0.4214046822742475,0.8361678004535147,0.785422469823584,0.2250875203392337,0.261072261072261,0.6134734033683509,0.1161698283649503,0.5846259910375733
41,samlora,128,0.545684856530301,fine-tuned,256,25,samlora_256_25_n128_VIT_L,0.5987261146496815,0.1845331656711726,0.1747967479674796,0.1186165022227041,0.7354589371980677,0.1967347776979155,0.57532946758039,0.6858346305283399,0.8286639984753192,0.8594996435724227,0.6531007751937985,0.4862385321100917,0.5572404132376116,0.6956909361069836,0.8153486560186989,0.6894240837696335,0.5640776699029126,0.8678003291278114,0.6838059899284389,0.7468705055132371,0.4109141791044776,0.6396719630958483,0.2579185520361991,0.7817312798725438,0.8188280499519692,0.3007873624599488,0.2929317464172941,0.4690277777777777,0.2335882727852135,0.4473546359350445
42,samlora,2,0.5200960004880003,fine-tuned,256,25,samlora_256_25_n2_VIT_B,0.5695572439088289,0.1933741447605329,0.3987291501191422,0.1195165622202327,0.624267920481729,0.1288326300984529,0.6511264644037248,0.6883920894239037,0.7465671878720533,0.7853910587631182,0.5565500406834825,0.5806451612903226,0.5390096706173199,0.729371921182266,0.7351415443900993,0.7156477846326417,0.5553398058252427,0.8463054187192118,0.8140540540540541,0.4796975731596179,0.2844839959810535,0.5133519330410522,0.2981691368788143,0.8088059344340751,0.7291674921741886,0.186253495825423,0.4145077720207253,0.4586608526019852,0.0840194925222651,0.3679424825544513
43,samlora,2,0.6440621726513439,fine-tuned,256,25,samlora_256_25_n2_VIT_L,0.4044173648134044,0.372859025032938,0.721351025331725,0.1320039880358923,0.7577248573115528,0.4656265236470014,0.7979282390031527,0.737251207160523,0.8661895892559554,0.7801776960784313,0.7721376198533559,0.8172615876398508,0.7020531283448477,0.799057800326146,0.7884491978609626,0.7933145009416196,0.5792106725958867,0.8916323731138546,0.8635778635778636,0.1853667231084573,0.5865184155663655,0.8239845261121856,0.704,0.8673277941570624,0.7851060891977724,0.5223476486024909,0.1114949374627754,0.6353217218662576,0.4646246764452114,0.5935483870967742
44,samlora,32,0.5372394,fine-tuned,256,25,samlora_256_25_n32_VIT_B,0.381765,0.189432,0.471422,0.028766,0.570733,0.243903,0.753854,0.714273,0.804468,0.769558,0.626546,0.574984,0.657449,0.709401,0.673609,0.727363,0.416974,0.930976,0.765545,0.450519,0.437419,0.479681,0.413571,0.84395,0.797083,0.260954,0.300058,0.559158,0.181171,0.382597
45,samlora,32,0.6047981848181271,fine-tuned,256,25,samlora_256_25_n32_VIT_L,0.5436634717784877,0.2198249542031345,0.7359413202933985,0.1016028542520901,0.7628612420577987,0.2956383822363204,0.6063234790549024,0.7412275936990765,0.8696975847371625,0.83479232631775,0.7321906802356722,0.6714349575324094,0.7350958040261946,0.7896935933147632,0.8273863430537945,0.7980791754509253,0.5519317611640743,0.900084913671101,0.7028682818156502,0.3935890460645629,0.5841309046001852,0.7747183979974969,0.4458930899608865,0.8584244463134286,0.8090891435230142,0.1886806334725109,0.3413912185495806,0.5364316660102403,0.2679672930712953,0.5232909860859044
46,samlora,8,0.45489186666666664,fine-tuned,256,25,samlora_256_25_n8_VIT_B,0.37141,0.056498,0.132334,0.162623,0.547826,0.145284,0.505888,0.644392,0.754912,0.650204,0.470141,0.50566,0.58371,0.656303,0.557465,0.530993,0.414466,0.949647,0.738329,0.470589,0.287017,0.414263,0.254564,0.617926,0.82585,0.24349,0.21661,0.469807,0.206821,0.261734
47,samlora,8,0.5901672098179035,fine-tuned,256,25,samlora_256_25_n8_VIT_L,0.5617359413202934,0.1866900175131348,0.5520361990950227,0.0667138270664417,0.7432277756581458,0.2025555090071219,0.6871363129874953,0.7212025002480404,0.8821062896148221,0.8544973544973545,0.6150402864816473,0.71488961953969,0.5328388092034004,0.7870464564259071,0.8718325376423063,0.7424258760107817,0.5760755508919203,0.893057110862262,0.774473000288767,0.667834577828834,0.5073549819594783,0.8060263653483992,0.5652892561983471,0.8580392156862745,0.7908720903644761,0.1423363095238095,0.3802208353336533,0.4994305239179954,0.1660955093684632,0.3559356546528202
48,samlora,128,0.5299370324400046,fine-tuned,512,10,samlora_512_10_n128_VIT_B,0.4488850275123081,0.3444327394311363,0.2314354859253598,0.172425952045134,0.6068777664283282,0.1358740489504079,0.6957304188698703,0.790536222851598,0.8378345461742228,0.8527765990551359,0.4375733020577886,0.6867534869384295,0.5681761092461921,0.6848383280757098,0.447455575542592,0.7765524167302077,0.4399168399168399,0.835250705448231,0.7620029041172889,0.6709827455385737,0.440556837638651,0.3759427765072259,0.4688398849472674,0.5576879946172824,0.8031356244180256,0.2601051276158793,0.463176820413526,0.6037363979569176,0.0906334532267174,0.4079848350032883
49,samlora,128,0.5304151333333335,fine-tuned,512,10,samlora_512_10_n128_VIT_L,0.435763,0.608278,0.174753,0.205029,0.697922,0.127277,0.554707,0.835998,0.845464,0.891205,0.562087,0.420769,0.542264,0.733994,0.827615,0.764023,0.421717,0.843713,0.750251,0.611667,0.337042,0.216616,0.368997,0.561092,0.813674,0.207876,0.517356,0.603669,0.1087,0.322936
50,samlora,2,0.4069824254846834,fine-tuned,512,10,samlora_512_10_n2_VIT_B,0.4945471787577051,0.0651350217643944,0.0,0.0446441484675966,0.5178416308480275,0.0643985768397335,0.6417193183993873,0.7305854815954854,0.7710593619598869,0.7998109219149998,0.2786277084701247,0.3325631715993692,0.4140675458882847,0.4345024332941768,0.5737520099062968,0.7028410942324701,0.3652806652806653,0.7678757677598794,0.7116658587817095,0.7619352677174341,0.132718735825232,0.1757620617724244,0.3056192660550458,0.4888834235120511,0.7508922296785218,0.161753018663032,0.0723380510323137,0.4685622747296756,0.0418053990772852,0.1382851407172914
51,samlora,2,0.5364239651914845,fine-tuned,512,10,samlora_512_10_n2_VIT_L,0.7170571190020136,0.0,0.437135720233139,0.0040067507679605,0.7263218356056713,0.0690950518828709,0.4887351831536136,0.7628076514176545,0.8233937681953132,0.8602126443864346,0.6450952128063121,0.8167484232655922,0.5447282252783235,0.6452738373961346,0.7587769521257157,0.8401417714118679,0.6430362815582679,0.8811811986720252,0.855487142339732,0.7006905672150537,0.4713791629425252,0.473421926910299,0.2967292971468336,0.7019106950196639,0.7713938999505108,0.1096200659415154,0.2843973265729431,0.6343413941809051,0.0385828106458721,0.0910170397197648
52,samlora,32,0.5153777311817614,fine-tuned,512,10,samlora_512_10_n32_VIT_B,0.5974690611333395,0.1521017914991608,0.2625198441333525,0.1501994096572858,0.6520825316006039,0.1274716583179541,0.7372187827218478,0.7875035686610384,0.8632035564306481,0.865132727416067,0.4301026109925835,0.7058291911432445,0.4702600721228476,0.5545592610314769,0.7047595561035759,0.7771716323961393,0.4522764493940386,0.7887604623355918,0.7749919787321813,0.6340808575863786,0.2450285909362465,0.3677367500354593,0.4177545691906005,0.6398517769917467,0.8026905183712858,0.1997360138085084,0.455272034022584,0.5914307191180155,0.0562239294634268,0.1979120301056124
53,samlora,32,0.4584298279303151,fine-tuned,512,10,samlora_512_10_n32_VIT_L,0.2816102145770526,0.1016517128874388,0.1435633928918992,0.1826358693625495,0.6927409988385598,0.076093788429481,0.4815549544133854,0.6988038134665525,0.7974562976243836,0.8468594690304538,0.344023912428808,0.3851268591426072,0.5400988600827197,0.6043773875021022,0.5723240293499502,0.7854669509594883,0.426146118140777,0.8270243581303489,0.7494075554109939,0.686441486471352,0.2385781495033978,0.2055938975662913,0.400538668718738,0.6326285894603976,0.7532835642141403,0.2074256428337572,0.4004559454805617,0.447352932933494,0.1218691588785046,0.1217602591792656
54,samlora,8,0.5757199610191981,fine-tuned,512,10,samlora_512_10_n8_VIT_B,0.4680381595171653,0.1395775549391935,0.2238805970149253,0.0227529433313321,0.734093900833699,0.1399395148317354,0.7519262999230534,0.7813989619010628,0.8937508274857673,0.8569158392353906,0.7753977080411972,0.8145048814504882,0.5850887914300094,0.6923003892528244,0.7736356907341363,0.8131692823100086,0.5224549528949053,0.8639504621735619,0.8467114940113469,0.7554746385371932,0.5397050625855166,0.8048754859724703,0.5717579250720461,0.7154998685709278,0.8287796136508964,0.1740294012801208,0.1324933956512904,0.633613712109189,0.066416545018594,0.3494649308158953
55,samlora,8,0.525076216128832,fine-tuned,512,10,samlora_512_10_n8_VIT_L,0.4430955993930197,0.0577222566438367,0.2621771350456867,0.1483334958134295,0.7709552152753049,0.0892767793426459,0.2009886555196136,0.7778740397864634,0.8387831412436333,0.8527418874665079,0.5586539113915462,0.8623996868271677,0.4908703328883338,0.5948694363534162,0.5528019478681037,0.8141041472728309,0.5303309560060903,0.8989511620385344,0.8395210235660779,0.7134142803862252,0.5196656401231852,0.3856215578284815,0.5506925207756233,0.6239512903111615,0.8097767866902779,0.1750562342260047,0.6051720483289762,0.5670653625044274,0.0400351726696835,0.1773847802786709
56,samlora,128,0.5089495333333333,fine-tuned,512,25,samlora_512_25_n128_VIT_B,0.477909,0.070286,0.153932,0.177421,0.606703,0.248076,0.713574,0.830993,0.876379,0.97782,0.39593,0.3529,0.481612,0.722143,0.320907,0.721437,0.613722,0.761405,0.302123,0.800914,0.480996,0.287733,0.371554,0.49624,0.803634,0.235548,0.560259,0.780927,0.331408,0.314001
57,samlora,128,0.5107556666666666,fine-tuned,512,25,samlora_512_25_n128_VIT_L,0.441046,0.240268,0.252322,0.103205,0.717874,0.271148,0.686547,0.800436,0.913852,0.829877,0.274427,0.499734,0.51479,0.742365,0.276435,0.69329,0.484225,0.843141,0.474295,0.782584,0.585211,0.472857,0.291974,0.453364,0.803542,0.161638,0.608504,0.542095,0.227313,0.334311
58,samlora,2,0.4160523673227628,fine-tuned,512,25,samlora_512_25_n2_VIT_B,0.4970004614674665,0.0,0.0,0.0,0.7054397559735638,0.1153966760740043,0.4894797002667118,0.2624712612949794,0.7738195261300622,0.8369381603789209,0.4334071496361911,0.4376232047310617,0.3100545017678889,0.6999470806138649,0.2087984784586124,0.6661433804290947,0.4150347441566646,0.8780361757105943,0.674832447423157,0.5667776544580096,0.5288629737609329,0.5949191685912241,0.3533123028391167,0.7085691188358932,0.7328298220043284,0.0233374276188805,0.0694674164737016,0.3515985870845032,0.0221820147096834,0.1252918287937743
59,samlora,2,0.3594271644213698,fine-tuned,512,25,samlora_512_25_n2_VIT_L,0.2828925343153666,0.0,0.0,0.0,0.5887008503830934,0.1743138936535163,0.1533885112744871,0.0168121071581131,0.8139163140573578,0.7533863551634149,0.2975801177240026,0.4385245901639344,0.307952362658471,0.6727544413083181,0.2054489735947273,0.6507255635666697,0.3369318181818181,0.7480809490579204,0.5568250150330728,0.6475615618823781,0.5078404401650619,0.5031746031746032,0.1247719810288216,0.3900569171796956,0.6631798273589319,0.0,0.441677348470976,0.4541883973987509,0.0048156412026261,0.0473138174849666
60,samlora,32,0.5058120878853736,fine-tuned,512,25,samlora_512_25_n32_VIT_B,0.4345521992580816,0.0,0.6658739595719382,0.0,0.7069401517280135,0.1682649277585986,0.7733257012020607,0.5386946685448414,0.8803677981023184,0.8545963312260337,0.5023835716905024,0.4756097560975609,0.5150805376382833,0.6940832249674902,0.3563601715102429,0.721053137311425,0.471959213401311,0.8610893927547563,0.6465037503024438,0.4970880323177916,0.5689908796704913,0.5917986952469712,0.3120437956204379,0.8422939068100358,0.7549037089871612,0.1075038649066476,0.2092198581560283,0.5485979950602935,0.1835859307978267,0.2915974759216207
61,samlora,32,0.44871819999999996,fine-tuned,512,25,samlora_512_25_n32_VIT_L,0.520071,0.188246,0.208382,0.143147,0.653467,0.192729,0.518547,0.369296,0.954855,0.801254,0.343795,0.315421,0.384785,0.847236,0.298342,0.33798,0.61468,0.625671,0.342885,0.912082,0.378239,0.222046,0.29998,0.419913,0.721647,0.287835,0.625912,0.411532,0.265535,0.256036
62,samlora,8,0.4551897341596212,fine-tuned,512,25,samlora_512_25_n8_VIT_B,0.3791971724312042,0.0,0.3501722158438576,0.0019549280477871,0.7102680256700642,0.1622771143464747,0.5688277322042868,0.5099459976758494,0.7444499259990133,0.781276084270976,0.4377394636015325,0.4708333333333333,0.4157118608105241,0.6956897794435635,0.3285286918683709,0.6190829011278505,0.4305697714090754,0.8244958924570575,0.6382180539273153,0.7312793072696413,0.4884538152610442,0.5412064570943076,0.1519324744557974,0.6160635481023831,0.7909836065573771,0.1300607686843974,0.3089315328121298,0.4232998225901833,0.1194232656450517,0.2848184818481848
63,samlora,8,0.4671358666666666,fine-tuned,512,25,samlora_512_25_n8_VIT_L,0.436644,0.067084,0.179269,0.173572,0.722832,0.205395,0.593604,0.320721,0.892875,0.847218,0.373809,0.504041,0.302892,0.733477,0.319228,0.613192,0.410171,0.88704,0.543598,0.757617,0.65349,0.483631,0.169517,0.48755,0.804643,0.174737,0.554231,0.467932,0.129982,0.204084
